Year,Month,Day,Period,Time,Coast,East,Far_West,North,North_Central,South_Central,South,West
2018,1,2,0,2018-01-02 6:00,11885.23112,2115.7453,2482.927022,1350.683665,17406.14714,8516.253581,4760.628377,1844.1265670000007
2018,1,2,1,2018-01-02 7:00,11834.71965,2132.611084,2479.397644,1361.598165,17378.196780000002,8488.470785,4728.098063,1842.0658670000007
2018,1,2,2,2018-01-02 8:00,11949.69767,2157.978658,2496.396708,1372.536947,17495.131999999998,8577.75651,4722.747233,1842.040558
2018,1,2,3,2018-01-02 9:00,12289.44596,2227.211589,2537.00295,1406.5158789999996,17959.93734,8828.50765,4797.44104,1867.172679
2018,1,2,4,2018-01-02 10:00,12893.00326,2346.185486,2585.678853000001,1467.205841,18897.90951,9334.32959,4994.56783,1939.254079
2018,1,2,5,2018-01-02 11:00,13504.40397,2457.931091,2631.90743,1530.784485,19820.30632,9818.819336,5243.195638,2006.559428
2018,1,2,6,2018-01-02 12:00,13781.78564,2501.808472,2642.954325,1557.381826,20165.13167,9989.559733,5353.237671,2028.346273
2018,1,2,7,2018-01-02 13:00,14026.75496,2526.530863,2636.471558,1567.21932,20324.41211,10032.17643,5474.825968,2024.387238
2018,1,2,8,2018-01-02 14:00,14265.21281,2523.220601,2634.047831,1580.200002,20464.63053,10059.13338,5560.212931,2014.572408
2018,1,2,9,2018-01-02 15:00,14382.60116,2495.977254,2624.275818,1577.549835,20383.17708,10039.25423,5586.877889,1993.757375
2018,1,2,10,2018-01-02 16:00,14267.35946,2443.261617,2620.9246420000004,1571.036845,20131.33398,9917.649984,5541.435832,1920.96225
2018,1,2,11,2018-01-02 17:00,14158.289880000002,2385.148682,2615.472819,1527.744822,19884.83626,9757.614746,5455.854696,1886.422709
2018,1,2,12,2018-01-02 18:00,14060.09204,2338.844971,2596.629496,1487.387319,19721.81022,9665.613444,5399.843831,1865.822673
2018,1,2,13,2018-01-02 19:00,13994.54435,2319.421305,2543.000142000001,1479.892843,19686.3846,9677.205485,5389.9223630000015,1841.052195
2018,1,2,14,2018-01-02 20:00,13992.06649,2326.033427,2490.749003,1490.147298,19851.94499,9843.029867,5432.010905,1821.899974
2018,1,2,15,2018-01-02 21:00,14225.71134,2391.122294,2491.286296,1429.604513,20359.08105,10174.72168,5521.504354,1900.754395
2018,1,2,16,2018-01-02 22:00,14805.19181,2496.433004,2575.288534,1485.304952,21391.95296,10720.05046,5753.416748,1999.409119
2018,1,2,17,2018-01-02 23:00,14863.23088,2505.666361,2662.210022,1511.854655,21570.16862,10923.12231,5915.599243,2054.572052
2018,1,2,18,2018-01-03 0:00,14754.13224,2477.607747,2671.469971,1514.332682,21335.30273,10865.11711,5933.626668,2065.860352
2018,1,2,19,2018-01-03 1:00,14542.59912,2436.050151000001,2669.695964,1476.329163,20890.03255,10683.02824,5891.581706,2046.064575
2018,1,2,20,2018-01-03 2:00,14119.59505,2352.021159,2605.243551,1437.354309,20091.1639,10247.25659,5751.671794,2019.803833
2018,1,2,21,2018-01-03 3:00,13603.38761,2241.512288,2511.82135,1395.2066140000004,19135.83431,9732.769775,5528.186605,2014.541463
2018,1,2,22,2018-01-03 4:00,13179.15535,2193.761169000001,2423.083272,1383.672434,18541.48714,9417.580729,5323.882284,2045.032888
2018,1,2,23,2018-01-03 5:00,12942.24959,2164.952413,2393.1321,1395.786407,18401.71338,9265.449219,5190.340251,2055.861715
2018,1,3,0,2018-01-03 6:00,12896.05469,2180.669332,2394.554484,1411.023326,18386.35042,9298.263102,5077.725911,2066.670268
2018,1,3,1,2018-01-03 7:00,12977.32625,2253.75297,2372.249329,1417.261953,18525.19385,9462.871175,5038.030192,2100.874023
2018,1,3,2,2018-01-03 8:00,13188.33708,2323.80953,2341.194519,1427.657817,18919.13688,9678.874268,5040.720744,2147.980387
2018,1,3,3,2018-01-03 9:00,13640.97673,2400.227478,2401.92098,1455.340688,19547.67399,10051.93547,5134.010864,2134.638896
2018,1,3,4,2018-01-03 10:00,14319.98714,2584.8004960000007,2440.522257,1513.269409,20673.99723,10682.34294,5385.735799,2193.390198
2018,1,3,5,2018-01-03 11:00,14933.20915,2702.158305,2475.880595,1572.421926,21673.63639,11318.80615,5651.62439,2264.7262370000008
2018,1,3,6,2018-01-03 12:00,14838.50903,2700.313192,2481.376058,1554.519897,21744.07731,11325.83464,5637.765828000001,2244.837321
2018,1,3,7,2018-01-03 13:00,14635.98527,2597.308757,2465.830139,1540.459788,20754.46159,10733.12663,5551.702718,2062.808604
2018,1,3,8,2018-01-03 14:00,14415.31885,2461.428609,2420.613118,1515.6094460000004,19559.47656,9956.892497,5317.247355,1828.154409
2018,1,3,9,2018-01-03 15:00,14007.32959,2328.748617,2370.658386,1464.468018,18273.59456,9132.812744,5012.795085,1664.450826
2018,1,3,10,2018-01-03 16:00,13491.11694,2177.043355,2304.760457,1392.835571,17158.11214,8370.972127,4697.086751,1535.0800880000004
2018,1,3,11,2018-01-03 17:00,13017.47461,2038.341593,2257.112203,1314.273051,16091.17098,7724.881592,4367.807536,1396.858063
2018,1,3,12,2018-01-03 18:00,12554.01139,1961.801127,2252.400553,1246.764486,15249.12467,7202.075521,4074.482157,1308.29835
2018,1,3,13,2018-01-03 19:00,12163.2373,1874.853811,2245.303833,1186.245076,14513.32918,6826.203369,3830.328247,1245.542826
2018,1,3,14,2018-01-03 20:00,11914.21419,1842.513234,2269.979777,1159.870341,14245.20036,6648.407145,3678.980774,1211.92336
2018,1,3,15,2018-01-03 21:00,11990.22176,1894.297434,2277.144613,1138.895721,14570.67375,6803.920125,3692.46228,1288.3084
2018,1,3,16,2018-01-03 22:00,12856.25252,2080.56485,2341.927897,1229.59613,16001.45459,7554.411784000001,4046.2173060000014,1428.429789
2018,1,3,17,2018-01-03 23:00,13322.54671,2184.656209,2438.710022,1274.018107,16791.10189,8120.359496999998,4442.135783,1553.319132
2018,1,3,18,2018-01-04 0:00,13451.14575,2169.90977,2485.825256,1288.817576,17037.92969,8292.878906,4666.236084,1635.572622
2018,1,3,19,2018-01-04 1:00,13430.947430000002,2246.652608,2491.068644,1297.0684609999996,17030.02279,8408.812256000001,4830.56311,1693.3985899999998
2018,1,3,20,2018-01-04 2:00,13156.15446,2208.126017,2443.696838,1280.245483,16621.39803,8315.320679,4848.523641,1722.538127
2018,1,3,21,2018-01-04 3:00,12711.7417,2129.933858,2408.536214,1239.335826,15998.66528,7969.771932,4791.069661,1693.559825
2018,1,3,22,2018-01-04 4:00,12366.15991,2074.271159,2385.774984,1211.932526,15533.40153,7775.243286,4672.017904,1689.3294469999996
2018,1,3,23,2018-01-04 5:00,12196.45858,2078.829447,2359.552307,1207.759328,15380.313719999998,7772.3199060000015,4572.710612,1697.332906
2018,1,4,0,2018-01-04 6:00,12130.93636,2038.075389,2349.536743,1220.79951,15427.496180000002,7824.001179999998,4575.283407,1710.982595
2018,1,4,1,2018-01-04 7:00,12190.2627,2075.454671,2354.615336,1229.003123,15619.29077,7991.019531,4574.333862,1728.533732
2018,1,4,2,2018-01-04 8:00,12376.86572,2117.68335,2383.351705,1244.908976,15956.821780000002,8194.372152,4634.392822,1738.388041
2018,1,4,3,2018-01-04 9:00,12792.36027,2209.813924,2413.692057,1269.20636,16733.33765,8584.712728,4786.286296,1788.201019
2018,1,4,4,2018-01-04 10:00,13478.35848,2338.126872,2454.113586,1341.3109029999996,17904.46126,9259.972249,5052.907267000001,1887.749969
2018,1,4,5,2018-01-04 11:00,14066.77327,2503.868632,2520.687093,1412.871236,19081.63525,9931.36263,5337.030436,1970.194651
2018,1,4,6,2018-01-04 12:00,14028.02629,2539.325277,2560.955994,1414.411163,19125.42171,9834.457926,5353.372437,1970.082835
2018,1,4,7,2018-01-04 13:00,13647.795080000002,2437.553426,2551.129659,1402.907552,18161.21631,9200.095133,5102.783691,1850.262156
2018,1,4,8,2018-01-04 14:00,13184.90381,2248.030314,2600.549418,1368.842417,17016.58431,8315.001099,4674.146525,1599.022919
2018,1,4,9,2018-01-04 15:00,12680.23755,2094.055705,2527.228597,1306.580973,16012.42114,7628.42688,4191.848938,1539.775401
2018,1,4,10,2018-01-04 16:00,12135.52791,1967.275909,2493.380208,1250.091736,15133.2592,7132.330933,3799.391073,1457.2015279999996
2018,1,4,11,2018-01-04 17:00,11687.20638,1850.534027,2477.899862,1199.59785,14369.35685,6729.418742,3512.761475,1337.698079
2018,1,4,12,2018-01-04 18:00,11306.88306,1744.983012,2530.0436600000007,1145.518799,13723.98405,6526.996094,3308.863749,1237.633596
2018,1,4,13,2018-01-04 19:00,11015.61694,1678.3793440000004,2551.810608,1087.0277,13214.05135,6520.74056,3162.266927,1244.95815
2018,1,4,14,2018-01-04 20:00,10913.02856,1679.772532,2567.4344690000007,1069.235331,13306.9353,6603.891886,3107.339762,1296.444956
2018,1,4,15,2018-01-04 21:00,11099.67041,1755.060425,2594.091777,1091.105184,13881.4471,6838.521444,3130.282166,1344.068807
2018,1,4,16,2018-01-04 22:00,11895.45939,1930.889791,2646.013489,1164.391897,15155.79956,7442.156901,3347.456584,1424.670115
2018,1,4,17,2018-01-04 23:00,12153.26123,2008.511332,2646.036845,1197.260356,15633.40259,7726.540894,3613.406169,1513.044312
2018,1,4,18,2018-01-05 0:00,12152.14071,2021.837931,2681.643616,1210.896098,15783.6543,7709.009440000002,3708.297852,1489.510834
2018,1,4,19,2018-01-05 1:00,11964.92505,2033.870911,2646.969421,1199.406718,15766.90072,7564.110758,3767.346863,1485.637807
2018,1,4,20,2018-01-05 2:00,11545.59896,1984.214722,2648.4381510000007,1172.7951859999996,15259.08285,7191.484456,3751.921875,1380.055969
2018,1,4,21,2018-01-05 3:00,11058.33968,1906.204112,2604.561096,1122.784119,14498.17798,6699.835571000001,3647.368815,1302.47112
2018,1,4,22,2018-01-05 4:00,10628.36995,1838.430806,2535.318705,1093.538829,13985.33114,6370.283691,3502.312785,1283.7444460000004
2018,1,4,23,2018-01-05 5:00,10360.82422,1848.086456,2499.201314,1085.122782,13691.5092,6156.833008,3407.622925,1281.569092
2018,1,5,0,2018-01-05 6:00,10235.18791,1832.607758,2513.704366,1088.335256,13673.97559,6076.245972,3381.417725,1261.991557
2018,1,5,1,2018-01-05 7:00,10198.0201,1836.354309,2559.912781,1100.545837,13797.0214,6074.173421,3397.906799000001,1243.064412
2018,1,5,2,2018-01-05 8:00,10305.68083,1872.16627,2610.2189940000007,1120.791331,14171.156980000002,6181.228475,3433.58138,1262.063446
2018,1,5,3,2018-01-05 9:00,10678.2089,1963.131877,2671.395345,1162.513977,14861.34733,6462.204142000001,3540.991597,1286.022949
2018,1,5,4,2018-01-05 10:00,11290.18815,2111.484233,2731.392069,1242.03479,16020.68717,7028.029012000001,3757.824117,1362.4099119999996
2018,1,5,5,2018-01-05 11:00,11898.42554,2235.492086,2767.740336,1331.454824,17195.53125,7586.400513,4013.831807,1486.320394
2018,1,5,6,2018-01-05 12:00,11986.7085,2210.487528,2757.6130980000007,1338.625468,17319.97266,7687.779785,4036.012044,1536.926107
2018,1,5,7,2018-01-05 13:00,11979.84888,2139.466909,2728.784526000001,1342.977651,16436.61849,7588.378011,3935.610596,1438.259084
2018,1,5,8,2018-01-05 14:00,11929.9362,1984.019246,2667.521484,1323.867503,15417.74113,7391.278158,3780.008789,1340.395111
2018,1,5,9,2018-01-05 15:00,11722.34644,1827.01884,2585.864075,1279.881989,14446.35824,7145.525472,3575.970011,1271.325531
2018,1,5,10,2018-01-05 16:00,11395.4694,1697.9550579999998,2531.025146,1214.681651,13525.143719999998,6777.748454000001,3341.165466,1194.919922
2018,1,5,11,2018-01-05 17:00,11078.34635,1602.138926,2468.244141,1160.080475,12750.72298,6357.368368,3174.704346,1131.275024
2018,1,5,12,2018-01-05 18:00,10837.26042,1537.600769,2451.648824,1111.801046,12199.35669,6019.748291,3055.060099,1094.8259480000004
2018,1,5,13,2018-01-05 19:00,10626.65999,1479.187876,2418.411845,1048.884715,11747.81844,5809.273804,2961.128662,1093.303813
2018,1,5,14,2018-01-05 20:00,10460.81632,1449.672516,2393.41569,995.0069377,11526.6355,5719.257975,2906.746847,1098.246226
2018,1,5,15,2018-01-05 21:00,10536.85376,1493.012543,2381.957031,972.4699961,11706.91829,5852.309163,2877.809041,1126.956075
2018,1,5,16,2018-01-05 22:00,11110.12663,1677.488617,2413.18099,1022.5855,12650.28206,6349.963257,3004.340739,1215.538442
2018,1,5,17,2018-01-05 23:00,11378.32292,1777.336171,2484.045593,1061.366343,13045.19979,6744.734131,3198.129924,1297.051707
2018,1,5,18,2018-01-06 0:00,11463.8654,1805.797974,2510.522095,1066.731394,13061.19255,6800.184326000001,3219.114014,1318.509257
2018,1,5,19,2018-01-06 1:00,11465.73999,1814.264313,2581.402466,1064.979248,13078.5297,6825.409870999999,3220.228129,1288.531199
2018,1,5,20,2018-01-06 2:00,11330.30208,1793.021139,2614.736572,1040.121735,12880.14266,6740.062744,3216.949931,1274.324514
2018,1,5,21,2018-01-06 3:00,10993.30851,1735.821859,2611.861064,997.8646393,12480.21704,6496.981038,3145.700195,1244.413381
2018,1,5,22,2018-01-06 4:00,10646.29142,1675.525228,2595.079895,979.9769135,12073.38086,6218.53654,3042.888672,1222.872498
2018,1,5,23,2018-01-06 5:00,10424.49455,1630.848429,2566.383158,960.8361766,11824.73714,6053.065674,2951.442871,1226.975433
2018,1,6,0,2018-01-06 6:00,10333.39217,1595.475454,2564.907288,960.5157318,11759.80656,6020.252645000001,2926.996318,1222.078084
2018,1,6,1,2018-01-06 7:00,10337.72746,1607.72698,2570.063741,980.6789042,11811.69189,6078.607178,2925.87561,1240.297028
2018,1,6,2,2018-01-06 8:00,10399.69238,1641.295634,2606.538127,1012.859777,12073.65226,6219.517904,2960.258891,1229.504822
2018,1,6,3,2018-01-06 9:00,10575.64616,1692.8702899999996,2633.452779,1040.81336,12487.55697,6395.795329,3034.181234,1257.449707
2018,1,6,4,2018-01-06 10:00,10937.74992,1789.490997,2633.8408,1079.784424,13027.8842,6645.321004,3144.525167,1342.593791
2018,1,6,5,2018-01-06 11:00,11274.86442,1869.58844,2672.660258,1126.582163,13797.61304,6913.875122,3267.610209,1414.249522
2018,1,6,6,2018-01-06 12:00,11425.97266,1927.892446,2720.437174,1179.360687,14338.451330000002,7095.705770000001,3341.221375,1428.918193
2018,1,6,7,2018-01-06 13:00,11400.81112,1883.84845,2663.904134,1209.265635,14200.95662,7139.231893000001,3303.692891,1405.610301
2018,1,6,8,2018-01-06 14:00,11142.60596,1791.442891,2571.299011,1194.691671,13752.32381,7080.4932450000015,3134.674927,1353.808228
2018,1,6,9,2018-01-06 15:00,10780.56014,1655.611318,2538.228678,1147.183004,13045.74365,6798.929159,2945.271281,1256.606547
2018,1,6,10,2018-01-06 16:00,10364.3728,1581.035868,2453.577779,1114.447734,12318.12337,6434.71403,2809.983826,1193.104797
2018,1,6,11,2018-01-06 17:00,9979.244059,1465.828847,2391.985799,1069.8814289999998,11592.06624,6067.9593909999985,2719.162394,1178.771067
2018,1,6,12,2018-01-06 18:00,9719.447266,1405.98347,2322.31307,1047.540487,10994.44328,5812.74585,2675.531108,1192.726644
2018,1,6,13,2018-01-06 19:00,9506.569336,1371.759796,2255.084371,994.138209,10660.43148,5588.855103,2631.233826,1268.0373539999996
2018,1,6,14,2018-01-06 20:00,9428.191325,1374.524811,2247.407491,958.7237091,10601.16471,5576.733602,2616.060893,1288.746409
2018,1,6,15,2018-01-06 21:00,9569.390137,1408.9496359999996,2286.677755,911.1474457,10802.12484,5669.485636,2607.192281,1324.416351
2018,1,6,16,2018-01-06 22:00,10126.85384,1527.210276,2340.918803,964.90183,11640.35628,6058.5467119999985,2715.381205,1387.466624
2018,1,6,17,2018-01-06 23:00,10296.01571,1617.100688,2389.3124390000007,996.0273895,11970.0979,6291.118978,2842.111796,1503.575094
2018,1,6,18,2018-01-07 0:00,10276.71053,1610.5233050000004,2396.260478,968.6387787,11923.09863,6219.306965999999,2831.331197,1522.639282
2018,1,6,19,2018-01-07 1:00,10220.27018,1623.891052,2424.59434,961.1931763,11749.61255,6118.280151,2808.965861,1495.348368
2018,1,6,20,2018-01-07 2:00,10065.55729,1592.428131,2420.171834,937.603948,11420.62809,5915.103068,2755.408427,1478.123718
2018,1,6,21,2018-01-07 3:00,9795.518799,1534.422109,2410.77179,911.5952861,10915.1145,5640.853068,2663.011373,1441.467448
2018,1,6,22,2018-01-07 4:00,9484.993164,1475.1526789999998,2419.82255,883.6813304,10411.3505,5267.387573,2543.777751,1347.178111
2018,1,6,23,2018-01-07 5:00,9236.085205,1429.234426,2412.595703,864.8875122000003,10005.78979,5033.850952000002,2444.474569,1288.606547
2018,1,7,0,2018-01-07 6:00,9088.101318,1405.91923,2412.872091,852.2383574999999,9732.330322,4868.96936,2387.610758,1244.754232
2018,1,7,1,2018-01-07 7:00,9024.56779,1388.9703880000004,2402.861552,845.1013489000002,9572.445394,4783.978515999999,2355.50354,1218.484945
2018,1,7,2,2018-01-07 8:00,9030.156738,1414.16156,2408.040771,852.0263518999999,9531.413656,4773.015055,2347.088725,1202.525675
2018,1,7,3,2018-01-07 9:00,9088.717611,1419.371002,2427.281413,857.8068847999998,9660.923828,4831.1731770000015,2369.627747,1213.570099
2018,1,7,4,2018-01-07 10:00,9229.726074,1473.375437,2423.892456,882.5136159,9997.169678,5001.092692,2438.695964,1248.730337
2018,1,7,5,2018-01-07 11:00,9462.179199,1539.670959,2427.259542,889.2755127,10431.21387,5206.985433,2508.560486,1279.336477
2018,1,7,6,2018-01-07 12:00,9527.657796,1553.665344,2457.122904,919.4667918,10981.95101,5429.255046,2548.145793,1297.470673
2018,1,7,7,2018-01-07 13:00,9799.793294,1632.52651,2468.599243,961.0416412,11533.00024,5612.015544,2591.176168,1297.235128
2018,1,7,8,2018-01-07 14:00,9894.150309,1587.315633,2462.539775,983.4832967,11863.75008,5665.948283,2631.917684,1298.761322
2018,1,7,9,2018-01-07 15:00,9762.232178,1525.655284,2448.300232,972.5436605,11997.03841,5636.805622999998,2683.797933,1290.50709
2018,1,7,10,2018-01-07 16:00,9576.253418,1486.914673,2426.104716,968.0316111,12032.46997,5612.4830729999985,2727.670186,1272.680267
2018,1,7,11,2018-01-07 17:00,9503.488363,1456.811503,2390.144918,968.2624105,11955.60295,5579.735392000001,2741.94578,1277.908376
2018,1,7,12,2018-01-07 18:00,9558.774414,1434.074453,2268.034322,979.6272685,11739.19865,5563.487508,2751.775045,1346.9646810000004
2018,1,7,13,2018-01-07 19:00,9568.951579,1400.149282,2198.170471,1013.868713,11517.57967,5503.7582189999985,2720.952922,1384.9685470000004
2018,1,7,14,2018-01-07 20:00,9626.315918,1410.697347,2265.217509,1021.867533,11515.14811,5555.789714000001,2696.662557,1353.344594
2018,1,7,15,2018-01-07 21:00,9798.108887,1483.308014,2316.98114,988.4470673,11752.24626,5669.918335,2694.431803,1363.818319
2018,1,7,16,2018-01-07 22:00,10309.05697,1566.334615,2360.604187,973.7952983,12267.39388,6020.989746,2817.065023,1374.762726
2018,1,7,17,2018-01-07 23:00,10358.73348,1541.183879,2456.393941,984.011144,12292.87598,6160.825236,2960.211873,1369.3360289999996
2018,1,7,18,2018-01-08 0:00,10260.21297,1513.319102,2469.124451,964.160258,12028.16382,6118.619588000001,2959.0860390000007,1363.923055
2018,1,7,19,2018-01-08 1:00,10059.44222,1403.869334,2441.375366,934.4598694,11689.39014,5938.429199,2905.085164,1397.586731
2018,1,7,20,2018-01-08 2:00,9692.472738,1324.443919,2411.871745,883.7824707000002,11182.18652,5611.868042,2783.114299,1382.237142
2018,1,7,21,2018-01-08 3:00,9168.35262,1221.3694460000004,2496.10907,837.5888977000002,10501.58341,5215.745443,2604.13737,1210.66922
2018,1,7,22,2018-01-08 4:00,8677.78833,1218.292226,2511.68453,806.2244923999998,9931.262044,4843.518636,2418.666524,1101.156148
2018,1,7,23,2018-01-08 5:00,8378.147135,1154.701772,2514.877787,800.5165304,9638.04777,4669.567139,2291.411987,1068.965942
2018,1,8,0,2018-01-08 6:00,8214.998534999999,1169.200094,2485.760803,804.6624908,9535.221354,4647.539876,2227.05953,1103.565542
2018,1,8,1,2018-01-08 7:00,8134.632446,1175.738088,2495.506266,820.3364054,9692.59847,4690.599854,2219.499186,1121.28359
2018,1,8,2,2018-01-08 8:00,8221.751994,1201.391713,2532.90391,851.6448770999998,10104.53914,4811.6488439999985,2328.93103,1140.125793
2018,1,8,3,2018-01-08 9:00,8595.860676999999,1273.041514,2565.597839,914.2842814,10933.51668,5177.523804,2458.007731,1197.984467
2018,1,8,4,2018-01-08 10:00,9345.257487,1406.800802,2624.895955,1010.645518,12355.97689,5903.889364,2675.696065,1306.603149
2018,1,8,5,2018-01-08 11:00,10093.93693,1597.437998,2674.837769,1097.917053,13837.779869999997,6620.91984,3030.588257,1454.593842
2018,1,8,6,2018-01-08 12:00,10248.82593,1629.446401,2729.951213,1117.8417869999996,14107.849369999998,6630.284627,3065.211568,1431.196818
2018,1,8,7,2018-01-08 13:00,10360.18921,1626.127401,2701.475138,1140.331075,13725.80843,6397.366414,2969.940348,1334.562093
2018,1,8,8,2018-01-08 14:00,10442.79134,1608.98114,2653.60789,1152.706228,13337.72013,6157.788371,2932.651408,1225.29365
2018,1,8,9,2018-01-08 15:00,10439.70695,1574.787649,2598.866984,1139.595378,12953.0249,5972.208008,2885.119283,1167.746999
2018,1,8,10,2018-01-08 16:00,10394.51522,1562.475891,2527.022644,1119.2541609999996,12498.24748,5803.232625,2826.300069000001,1135.765676
2018,1,8,11,2018-01-08 17:00,10353.97493,1506.736908,2472.782715,1085.057454,12076.93107,5668.525146,2798.800232,1102.751953
2018,1,8,12,2018-01-08 18:00,10319.4139,1471.49763,2436.738363,1059.652212,11704.32853,5582.21403,2785.325175,1095.716492
2018,1,8,13,2018-01-08 19:00,10241.85083,1410.184041,2395.598551,1019.643809,11369.82463,5516.494344,2773.819417,1108.578807
2018,1,8,14,2018-01-08 20:00,10131.55526,1412.661082,2385.967448,1000.720011,11228.49569,5540.181640999999,2759.181254,1112.188497
2018,1,8,15,2018-01-08 21:00,10086.45435,1450.033162,2433.583883,959.2559052,11434.58333,5645.428711,2773.24467,1161.778392
2018,1,8,16,2018-01-08 22:00,10569.67163,1607.557953,2467.303792,1025.062892,12417.76294,6055.705241,2847.902059,1267.488068
2018,1,8,17,2018-01-08 23:00,10798.8387,1637.353251,2506.771057,1079.037598,13079.28963,6404.312948,3027.880636,1344.025492
2018,1,8,18,2018-01-09 0:00,10723.34823,1683.244405,2536.186768,1089.560038,13135.93001,6394.013184,3039.974813,1326.13151
2018,1,8,19,2018-01-09 1:00,10547.16081,1675.14622,2536.530538,1079.614543,13024.26131,6315.537109000001,3024.082357,1308.095774
2018,1,8,20,2018-01-09 2:00,10172.37036,1611.277995,2430.749227,1047.756297,12589.17757,6041.476929,2915.3317460000007,1259.117981
2018,1,8,21,2018-01-09 3:00,9669.756348,1552.97699,2389.548279,1001.454274,11913.68994,5701.156372,2759.6793620000008,1254.576914
2018,1,8,22,2018-01-09 4:00,9242.601074,1502.949239,2341.715251,973.7249654,11411.09074,5428.063924,2614.203857,1266.714152
2018,1,8,23,2018-01-09 5:00,8953.849447,1432.163452,2326.614482,949.9415436,11137.35254,5265.28772,2519.994181,1241.814453
2018,1,9,0,2018-01-09 6:00,8859.837402,1458.895121,2300.610636,953.2391815,11158.94238,5284.675781,2506.716797,1270.53419
2018,1,9,1,2018-01-09 7:00,8884.528483,1489.406891,2328.44517,952.5932159,11398.58472,5394.122152,2540.222595,1400.680725
2018,1,9,2,2018-01-09 8:00,9065.15861,1509.002075,2360.892537,961.7598063,11817.14787,5586.427938000002,2613.954529,1490.8533220000004
2018,1,9,3,2018-01-09 9:00,9554.251139,1577.350545,2420.688232,1003.838506,12624.45589,6023.545329,2787.888509,1520.9908039999998
2018,1,9,4,2018-01-09 10:00,10485.61768,1716.128204,2483.668152,1078.728282,14020.61206,6779.625040999998,3163.276062,1617.597026
2018,1,9,5,2018-01-09 11:00,11320.43766,1850.21228,2534.937541,1151.596364,15447.79533,7651.262409999998,3691.143372,1792.7469579999995
2018,1,9,6,2018-01-09 12:00,11362.65039,1836.566803,2531.769857,1151.8459779999996,15466.79045,7667.077676999998,3629.457926,1788.2195329999995
2018,1,9,7,2018-01-09 13:00,11434.9043,1841.256104,2531.89325,1170.965322,14969.2041,7214.767822,3423.060038,1605.6559550000004
2018,1,9,8,2018-01-09 14:00,11495.70231,1835.14209,2516.383504,1182.497304,14501.71696,6643.135905,3220.561991,1389.260813
2018,1,9,9,2018-01-09 15:00,11458.86556,1816.638824,2492.877909,1169.42749,14047.93026,6284.723429,2964.796082,1289.27714
2018,1,9,10,2018-01-09 16:00,11309.55892,1790.570007,2438.001322,1149.404826,13446.60604,5959.764852,2852.909932,1230.520498
2018,1,9,11,2018-01-09 17:00,11128.00944,1748.15743,2379.216064,1124.882304,12922.0389,5725.674764,2787.588582,1212.581512
2018,1,9,12,2018-01-09 18:00,10982.65365,1685.493947,2364.111348,1117.854808,12388.00724,5558.323812,2769.225993,1200.918111
2018,1,9,13,2018-01-09 19:00,10837.65243,1658.876577,2340.380534,1110.169769,12044.88428,5474.049276,2777.401632,1213.127909
2018,1,9,14,2018-01-09 20:00,10790.13118,1678.111155,2335.644226000001,1051.5522460000002,11973.28052,5494.512858,2776.321716,1215.761536
2018,1,9,15,2018-01-09 21:00,10941.31307,1748.176503,2363.496541,993.7267558,12355.57227,5587.229289,2774.412374,1227.161855
2018,1,9,16,2018-01-09 22:00,11470.10091,1840.75532,2397.489746,1029.915593,13436.90918,5994.143921,2859.769674,1315.754527
2018,1,9,17,2018-01-09 23:00,11569.52466,1867.296865,2448.960653,1082.920736,14160.23096,6340.879354,3039.952698,1425.337423
2018,1,9,18,2018-01-10 0:00,11384.51172,1852.377757,2452.378947,1086.473419,14154.142419999998,6391.656698,3062.500936,1462.445455
2018,1,9,19,2018-01-10 1:00,11106.11532,1802.332082,2427.348511,1062.730469,13908.84041,6309.216268,3053.332804,1471.453033
2018,1,9,20,2018-01-10 2:00,10586.36198,1687.13265,2389.935465,1015.624318,13253.19238,6013.867228,2951.292358,1437.686005
2018,1,9,21,2018-01-10 3:00,9932.573242,1590.562673,2356.165995,961.1986491,12352.0918,5610.935628,2768.53772,1390.871836
2018,1,9,22,2018-01-10 4:00,9419.923584,1514.843241,2356.225932,909.1528829,11587.94531,5294.611165,2595.038452,1309.788757
2018,1,9,23,2018-01-10 5:00,9114.263428,1462.012878,2360.021952,889.3595835000001,11164.4764,5151.505208,2512.201233,1280.185211
2018,1,10,0,2018-01-10 6:00,8976.698649,1449.7734380000004,2342.034485,878.314209,10996.02808,5111.075033,2487.4766440000008,1313.451345
2018,1,10,1,2018-01-10 7:00,8899.016439,1417.947276,2360.59495,881.5365803999998,10957.98413,5150.536336,2500.716878,1315.036072
2018,1,10,2,2018-01-10 8:00,8937.681722,1423.807933,2375.101949,894.2628988,11097.17814,5234.261271,2543.928121,1331.892578
2018,1,10,3,2018-01-10 9:00,9294.713704,1495.4433390000004,2404.002075,935.2249654,11605.84058,5522.393148,2672.979594000001,1370.415843
2018,1,10,4,2018-01-10 10:00,10061.57715,1615.886536,2450.462545,1016.205526,12769.31128,6164.6789549999985,2993.183695,1497.280691
2018,1,10,5,2018-01-10 11:00,10802.59212,1741.754252,2520.1096190000007,1084.621389,14064.44751,6810.474365000001,3415.781169,1615.754242
2018,1,10,6,2018-01-10 12:00,10817.21004,1749.400726,2531.592753,1087.31723,14131.279380000002,6780.669596,3309.800557,1594.008321
2018,1,10,7,2018-01-10 13:00,10802.69279,1737.132629,2522.417196,1063.983266,14010.13989,6646.824707,3152.525289,1522.636668
